ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
12461,Under Construction,Dec '24,12,N,Kohinoor Group,KDMC,102,4290000,42.9 Lac,Vitrified,No/Rare Powercut,Monthly,900,21000,1km from chetna school,850,Kohinoor Eden,5047,590,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",West,"Garden/Park, Pool, Main Road",New Property,12 of 23 Floor,Apartment,Thane,2,Agent,23,Water Availability 24 Hours Available,F,850,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,2,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12460,Under Construction,Dec '24,5,N,Kohinoor Group,KDMC,79,2999000,30 Lac,Vitrified,No/Rare Powercut,Monthly,1200,54000,"Social infrastructure like banks, schools and parks surround Kalyan E",550,Kohinoor Eden,5452,390,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",East,"Pool, Garden/Park, Main Road",New Property,5 of 23 Floor,Apartment,Thane,1,Agent,23,Water Availability 24 Hours Available,F,550,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12459,Under Construction,Dec '24,12,N,Kohinoor Group,KDMC,102,3099000,31 Lac,Vitrified,No/Rare Powercut,Monthly,900,21000,1km from chetna school,550,Kohinoor Eden,5634,390,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",West,"Garden/Park, Pool, Main Road",New Property,12 of 23 Floor,Apartment,Thane,1,Agent,23,Water Availability 24 Hours Available,F,550,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12458,Ready to Move,NA,3,N,Sai Siddhi Developers,ABAMNC,NA,2616000,26.2 Lac,Vitrified,No/Rare Powercut,Monthly,1200,51000,Neelam English School,545,Sai Heights,4800,396,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,1,"1 Covered, 1 Open",North - East,Garden/Park,New Property,3 of 7 Floor,Apartment,Thane,1,Agent,7,Water Availability 24 Hours Available,F,545,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,New Construction,2,NA,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12457,Under Construction,Dec '24,9,N,NA,KDMC,4,4550000,45.5 Lac,Vitrified,No/Rare Powercut,Monthly,1700,54000,Kalyan east.,935,NA,4866,619,Kalyan East,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,East,"Garden/Park, Main Road",New Property,9 of 18 Floor,Apartment,Thane,2,Agent,18,Water Availability 24 Hours Available,F,935,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12456,Ready to Move,NA,3,Y,Kohinoor Group,KDMC,0,5000000,50 Lac,Vitrified,No/Rare Powercut,Monthly,2200,5000000,Chakkinaka Junction,680,Kohinoor Luxuria,7352,460,Chakki Naka,East Facing Property,Sq-ft,N,Freehold,Semi-Furnished,2,NA,East,"Garden/Park, Main Road",Resale,3 of 12 Floor,Apartment,Thane,1,Agent,12,Water Availability 24 Hours Available,F,680,Sq-ft,Y,Bachelors/Family,"Chakki Naka, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12455,Under Construction,Dec '23,11,N,NA,KDMC,NA,4700000,47 Lac,Vitrified,No/Rare Powercut,Monthly,0,51000,chakki naka,600,NA,7833,424,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,North - East,"Pool, Garden/Park, Main Road",New Property,11 of 22 Floor,Apartment,Thane,1,Agent,22,Water Availability 24 Hours Available,F,600,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12454,Under Construction,May '25,8,N,Kohinoor Group,ABADev,NA,3699000,37 Lac,Vitrified,No/Rare Powercut,Monthly,1200,51000,Kalyan east malangard road opposite suman hospital.,640,Kohinoor Eden,5779,442,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,1,1 Open,North - East,Garden/Park,New Property,8 of 23 Floor,Apartment,Thane,1,Agent,23,Water Availability 24 Hours Available,F,640,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12453,Under Construction,May '25,4,N,Kohinoor Group,ABADev,NA,5150000,51.5 Lac,Vitrified,No/Rare Powercut,Monthly,1400,51000,Kalyan east malangard road opposite suman hospital.,875,Kohinoor Eden,5892,603,Kalyan East,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,East,Garden/Park,New Property,4 of 23 Floor,Apartment,Thane,2,Agent,23,Water Availability 24 Hours Available,F,875,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12452,Ready to Move,NA,7,N,NA,KDMC,NA,5200000,52 Lac,Vitrified,No/Rare Powercut,Monthly,2500,100000,chakkinaka,710,JH Zojwalla Regency Park,7323,490,Kalyan East,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,NA,East,Main Road,Resale,7 of 10 Floor,Apartment,Thane,1,Agent,10,Water Availability 24 Hours Available,F,710,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12451,Under Construction,Mar '25,13,N,NA,KDMC,3,2997000,30 Lac,Vitrified,No/Rare Powercut,Monthly,1200,54000,Kalyan east.,600,NA,4995,400,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,1,1 Open,North - East,"Garden/Park, Main Road",New Property,13 of 18 Floor,Apartment,Thane,1,Agent,18,Water Availability 24 Hours Available,F,600,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,2,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12450,Under Construction,Dec '24,7,N,Samarth Sai Builders & Developers,KDMC,5,3491000,34.9 Lac,Vitrified,No/Rare Powercut,Monthly,1900,99000,Kalyan east.,650,Seasons Sahara,5370,450,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,North - East,"Garden/Park, Pool, Main Road",New Property,7 of 20 Floor,Apartment,Thane,1,Agent,20,Water Availability 24 Hours Available,F,650,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12449,Under Construction,Dec '24,10,Y,NA,KDMC,12,4400000,44 Lac,Vitrified,No/Rare Powercut,Per sq. Unit Monthly,2,100000,Kalyan East,580,NA,7586,580,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool",New Property,10 of 23 Floor,Apartment,Thane,2,Agent,23,Water Availability 24 Hours Available,F,580,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12448,Under Construction,Jun '25,7,N,Kohinoor Group,KDMC,12,4950000,49.5 Lac,Vitrified,No/Rare Powercut,Per sq. Unit Monthly,3,100000,Chakki Naka Malang Road,602,Kohinoor Eden,8222,602,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool",New Property,7 of 23 Floor,Apartment,Thane,2,Agent,23,Water Availability 24 Hours Available,F,602,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12447,Ready to Move,NA,5,N,Vaishnavi Buildcon,KDMC,0,6000000,60 Lac,Vitrified,No/Rare Powercut,Per sq. Unit Monthly,3,100000,"Chakki Nakk Road, Near Regency Jhozwala Kalyan East.",1020,Vaishnavi Highlife,5882,700,Chakki Naka,Newly Constructed Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,East,NA,New Property,5 of 24 Floor,Apartment,Thane,2,Agent,24,Water Availability 24 Hours Available,F,1020,Sq-ft,Y,Bachelors/Family,"Chakki Naka, Thane",2 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12446,Under Construction,Dec '24,12,N,Kohinoor Group,KDMC,102,4290000,42.9 Lac,Vitrified,No/Rare Powercut,Monthly,900,21000,1km from chetna school,850,Kohinoor Eden,5047,590,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",West,"Garden/Park, Pool, Main Road",New Property,12 of 23 Floor,Apartment,Thane,2,Agent,23,Water Availability 24 Hours Available,F,850,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,2,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12445,Under Construction,Dec '24,5,N,Kohinoor Group,KDMC,79,2999000,30 Lac,Vitrified,No/Rare Powercut,Monthly,1200,54000,"Social infrastructure like banks, schools and parks surround Kalyan E",550,Kohinoor Eden,5452,390,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",East,"Pool, Garden/Park, Main Road",New Property,5 of 23 Floor,Apartment,Thane,1,Agent,23,Water Availability 24 Hours Available,F,550,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12444,Under Construction,Dec '24,12,N,Kohinoor Group,KDMC,102,3099000,31 Lac,Vitrified,No/Rare Powercut,Monthly,900,21000,1km from chetna school,550,Kohinoor Eden,5634,390,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",West,"Garden/Park, Pool, Main Road",New Property,12 of 23 Floor,Apartment,Thane,1,Agent,23,Water Availability 24 Hours Available,F,550,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12443,Ready to Move,NA,3,N,Sai Siddhi Developers,ABAMNC,NA,2616000,26.2 Lac,Vitrified,No/Rare Powercut,Monthly,1200,51000,Neelam English School,545,Sai Heights,4800,396,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,1,"1 Covered, 1 Open",North - East,Garden/Park,New Property,3 of 7 Floor,Apartment,Thane,1,Agent,7,Water Availability 24 Hours Available,F,545,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,New Construction,2,NA,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12442,Under Construction,Dec '24,9,N,NA,KDMC,4,4550000,45.5 Lac,Vitrified,No/Rare Powercut,Monthly,1700,54000,Kalyan east.,935,NA,4866,619,Kalyan East,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,East,"Garden/Park, Main Road",New Property,9 of 18 Floor,Apartment,Thane,2,Agent,18,Water Availability 24 Hours Available,F,935,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12441,Ready to Move,NA,3,Y,Kohinoor Group,KDMC,0,5000000,50 Lac,Vitrified,No/Rare Powercut,Monthly,2200,5000000,Chakkinaka Junction,680,Kohinoor Luxuria,7352,460,Chakki Naka,East Facing Property,Sq-ft,N,Freehold,Semi-Furnished,2,NA,East,"Garden/Park, Main Road",Resale,3 of 12 Floor,Apartment,Thane,1,Agent,12,Water Availability 24 Hours Available,F,680,Sq-ft,Y,Bachelors/Family,"Chakki Naka, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12440,Under Construction,Dec '23,11,N,NA,KDMC,NA,4700000,47 Lac,Vitrified,No/Rare Powercut,Monthly,0,51000,chakki naka,600,NA,7833,424,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,North - East,"Pool, Garden/Park, Main Road",New Property,11 of 22 Floor,Apartment,Thane,1,Agent,22,Water Availability 24 Hours Available,F,600,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12439,Under Construction,May '25,8,N,Kohinoor Group,ABADev,NA,3699000,37 Lac,Vitrified,No/Rare Powercut,Monthly,1200,51000,Kalyan east malangard road opposite suman hospital.,640,Kohinoor Eden,5779,442,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,1,1 Open,North - East,Garden/Park,New Property,8 of 23 Floor,Apartment,Thane,1,Agent,23,Water Availability 24 Hours Available,F,640,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12438,Under Construction,May '25,4,N,Kohinoor Group,ABADev,NA,5150000,51.5 Lac,Vitrified,No/Rare Powercut,Monthly,1400,51000,Kalyan east malangard road opposite suman hospital.,875,Kohinoor Eden,5892,603,Kalyan East,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,East,Garden/Park,New Property,4 of 23 Floor,Apartment,Thane,2,Agent,23,Water Availability 24 Hours Available,F,875,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12437,Ready to Move,NA,7,N,NA,KDMC,NA,5200000,52 Lac,Vitrified,No/Rare Powercut,Monthly,2500,100000,chakkinaka,710,JH Zojwalla Regency Park,7323,490,Kalyan East,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,NA,East,Main Road,Resale,7 of 10 Floor,Apartment,Thane,1,Agent,10,Water Availability 24 Hours Available,F,710,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12436,Under Construction,Mar '25,13,N,NA,KDMC,3,2997000,30 Lac,Vitrified,No/Rare Powercut,Monthly,1200,54000,Kalyan east.,600,NA,4995,400,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,1,1 Open,North - East,"Garden/Park, Main Road",New Property,13 of 18 Floor,Apartment,Thane,1,Agent,18,Water Availability 24 Hours Available,F,600,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,2,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12435,Under Construction,Dec '24,7,N,Samarth Sai Builders & Developers,KDMC,5,3491000,34.9 Lac,Vitrified,No/Rare Powercut,Monthly,1900,99000,Kalyan east.,650,Seasons Sahara,5370,450,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,North - East,"Garden/Park, Pool, Main Road",New Property,7 of 20 Floor,Apartment,Thane,1,Agent,20,Water Availability 24 Hours Available,F,650,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12434,Under Construction,Dec '24,10,Y,NA,KDMC,12,4400000,44 Lac,Vitrified,No/Rare Powercut,Per sq. Unit Monthly,2,100000,Kalyan East,580,NA,7586,580,Kalyan East,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool",New Property,10 of 23 Floor,Apartment,Thane,2,Agent,23,Water Availability 24 Hours Available,F,580,Sq-ft,Y,Bachelors/Family,"Kalyan East, Thane",2 BHK Flat,Sq-ft,0,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
